CourseID,Title,Type,Description,Level,Duration,Rating,Price,URL
257996.0,Bookkeeping made simple,Online,,Beginner Level,6 months,2.7,Free,https://www.udemy.com/bookkeeping-essentials/
1220862.0,"The True ' Secret Sauce For Stock Market Success""",Online,,Beginner Level,12 months,2.9,Paid,https://www.udemy.com/stockmarketsuccesssecretsauce/
833770.0,Practical Financial Statement Analysis,Offline,,Intermediate Level,11 months,3.6,Paid,https://www.udemy.com/practical-financial-statement-analysis/
1273896.0,Covered Calls - Powerful Income Strategy for Stock Traders,Online,,All Levels,9 months,2.7,Paid,https://www.udemy.com/covered-calls-income-strategy-for-stock-traders/
1206414.0,Excelを使ってビジネスシミュレーション：基礎編,Offline,,Beginner Level,6 months,4.7,Paid,https://www.udemy.com/excel-zw/
1138162.0,Le basi del Trading,Online,,All Levels,10 months,3.0,Free,https://www.udemy.com/le-basi-del-trading/
532216.0,Raising Capital for Your Business,Offline,,All Levels,11 months,3.9,Paid,https://www.udemy.com/raising-capital-for-your-business/
660846.0,Five steps to becoming a winner in stock investing,Online,,Expert Level,12 months,4.3,Free,https://www.udemy.com/five-steps-to-becoming-a-winner-in-stock-investing/
385604.0,Introduction to Financial Consolidation under IFRS,Offline,,All Levels,1 months,3.3,Paid,https://www.udemy.com/introduction-to-financial-consolidation-under-ifrs/
1149564.0,The Forex Pivot Points Trading Strategy,Online,,All Levels,2 months,4.9,Paid,https://www.udemy.com/the-forex-pivot-points-trading-strategy/
721746.0,Forex Trading Plan,Online,,Intermediate Level,6 months,4.7,Paid,https://www.udemy.com/forex-trading-plan/
1169188.0,Energiespar-Formel // Mehr Geld durch Wasser sparen Zuhause,Offline,,Beginner Level,8 months,4.3,Paid,https://www.udemy.com/energiespar-formel-mehr-geld-durch-wasser-sparen-zuhause/
304414.0,Bookkeeping Systems,Online,,All Levels,3 months,2.9,Free,https://www.udemy.com/bookkeeping-systems/
769340.0,Торговля опционами: Как заработать на волатильности,Online,,Beginner Level,4 months,4.2,Paid,https://www.udemy.com/optiontrading/
1069866.0,High-Frequency Trading & Dark Pools,Offline,,All Levels,4 months,4.6,Paid,https://www.udemy.com/high-frequency-trading-dark-pools/
516168.0,Budget preparation for an EU project proposal,Offline,,Beginner Level,9 months,2.4,Paid,https://www.udemy.com/budget-preparation-for-an-eu-project-proposal/
882276.0,Forex - Top Equity Management Strategy,Offline,,All Levels,4 months,2.4,Paid,https://www.udemy.com/forex-millionaire-money-management-strategy/
1180960.0,Estruturação Financeira,Offline,,Beginner Level,7 months,3.8,Paid,https://www.udemy.com/estruturacao-financeira/
1089610.0,3 Little Pigs: A Multiple Timeframe Forex Trading Strategy,Offline,,Beginner Level,9 months,4.8,Free,https://www.udemy.com/3-little-pigs-a-multiple-timeframe-forex-trading-strategy/
282044.0,Introduction to the 8 Pillars for Accountants,Online,,Intermediate Level,8 months,2.7,Paid,https://www.udemy.com/8-pillars-for-accountants-introduction/
829206.0,Financial Accounting Plus Excel and SAP Crash Course.,Online,,Beginner Level,1 months,3.6,Paid,https://www.udemy.com/financial-accounting1/
1032234.0,Mastering the Market : (Technical Analysis + Candlestick),Online,,All Levels,11 months,3.4,Paid,https://www.udemy.com/mastering-the-market-volume-i/
736836.0,The Investment Banking Recruitment Series,Offline,,All Levels,8 months,3.0,Free,https://www.udemy.com/investmentbanking/
517466.0,Day Trading: High ROI Day Trading,Online,,All Levels,2 months,3.2,Paid,https://www.udemy.com/day-trading-forex/
968056.0,What You Should Know to Become a Trader,Offline,,All Levels,1 months,3.1,Paid,https://www.udemy.com/what-you-should-know-to-become-a-trader/
429080.0,Understanding Financial Derivatives,Offline,,Beginner Level,1 months,3.4,Free,https://www.udemy.com/understanding-financial-derivatives/
1275790.0,Advanced Butterfly Spreads for Options Income Strategies,Offline,,All Levels,10 months,3.0,Paid,https://www.udemy.com/advanced-butterfly-spread-option-strategies/
1021760.0,MQL5 - Beginner To Expert,Online,,All Levels,2 months,2.3,Paid,https://www.udemy.com/mql5-beginner-to-expert/
304422.0,Flow Management and Forecasting,Online,,All Levels,1 months,2.9,Free,https://www.udemy.com/cashflow-management-and-forecasting/
1132162.0,Investimento em Ações,Online,,All Levels,1 months,3.5,Paid,https://www.udemy.com/investimento-em-acoes/
118836.0,FX Trading for Beginners,Online,,Intermediate Level,5 months,2.1,Paid,https://www.udemy.com/fx-trading-for-beginners/
645890.0,Aprende desde cero a operar el mercado de divisas FOREX,Online,,All Levels,1 months,2.9,Paid,https://www.udemy.com/aprende-desde-cero-a-operar-el-mercado-de-divisas-forex/
557436.0,ACCA MA1 Management Information,Offline,,All Levels,3 months,2.2,Paid,https://www.udemy.com/acca-ma1-management-information/
1268616.0,Condor Broken Wing Butterfly Options Trading Course System,Offline,,All Levels,10 months,3.9,Free,https://www.udemy.com/condor-broken-wing-butterfly-options-trading-course-system/
46933.0,Business Accounts For Managers,Offline,,All Levels,3 months,3.9,Free,https://www.udemy.com/business-accounts-for-managers/
773502.0,Financial Accounting Part 2 - Passing The Class,Offline,,Beginner Level,12 months,3.3,Paid,https://www.udemy.com/financial-accounting-part-2-passing-the-class/
872204.0,"Excel 4 Accounting & Bookkeeping - Master Date,Time & Text",Offline,,All Levels,10 months,3.3,Free,https://www.udemy.com/excel-4-accounting-bookkeeping-master-date-time-text/
997128.0,Estrategias de trading en bolsa,Online,,Beginner Level,1 months,4.0,Paid,https://www.udemy.com/diferentes-opciones-de-trading-en-bolsa/
1253868.0,Complete Short Financial Ratio Course for Financial Analysis,Online,,Beginner Level,10 months,4.5,Paid,https://www.udemy.com/financialratio/
702800.0,Forex: Presentation and Analysis (Fundamental & Technical),Offline,,Intermediate Level,8 months,4.3,Paid,https://www.udemy.com/forexpresentation-and-analysis-fundamental-and-technical/
1210062.0,Wie funktionieren Bitcoin? Ein Einführungskurs.,Online,,All Levels,7 months,3.4,Free,https://www.udemy.com/wie-funktionieren-bitcoin-ein-einfuhrungskurs/
1103590.0,Trading con retrocesos de Fibonacci,Online,,All Levels,4 months,4.1,Paid,https://www.udemy.com/trading-con-retrocesos-de-fibonacci/
996542.0,Mastering Countertrend Trading : High Profit Trading Pattern,Offline,,Beginner Level,10 months,2.1,Paid,https://www.udemy.com/mastering-countertrend-trading/
944534.0,Forex:Trade Management & Psychology,Online,,All Levels,7 months,3.2,Free,https://www.udemy.com/forexmoney-management-psychology/
302450.0,10 Numbers Every Business Owner Should Know,Offline,,Intermediate Level,2 months,4.7,Free,https://www.udemy.com/10-numbers-every-business-owner-should-know/
722274.0,The Complete Investing Guide: How to Beat Wall Street,Online,,All Levels,5 months,3.5,Free,https://www.udemy.com/the-complete-investing-guide-how-to-beat-wall-street/
1013838.0,Price Action Gap Trading Strategies,Online,,Beginner Level,9 months,3.8,Paid,https://www.udemy.com/gaptradingcourse/
1048496.0,"SAP Crystal Reports:Master-Detail,Cross-Tab,Sub-Reports",Offline,,All Levels,2 months,4.6,Free,https://www.udemy.com/sap-crystal-reportsmaster-detailcross-tabsub-reports/
731150.0,How To Pay Less Tax (UK version),Offline,,Beginner Level,1 months,2.9,Paid,https://www.udemy.com/paylesstax/
1124276.0,Le bitcoin et la blockchain,Offline,,Beginner Level,12 months,4.9,Free,https://www.udemy.com/le-bitcoin-et-la-blockchain/
818572.0,Financial Modelling in Excel Step by Step,Online,,All Levels,10 months,4.9,Paid,https://www.udemy.com/financial-modelling-course-using-excel/
613944.0,How to trade options,Offline,,Beginner Level,7 months,4.4,Paid,https://www.udemy.com/how-to-trade-options/
1201912.0,high swing - كورس لتعليم جميع مراحل احتراف تداول الفوركس,Offline,,Beginner Level,12 months,4.9,Free,https://www.udemy.com/wiqvfsmc/
429308.0,Read financial statements like a pro,Offline,,Intermediate Level,4 months,4.0,Paid,https://www.udemy.com/read-financial-statements-in-5-minutes/
113712.0,International Trade and New Geographic Economy,Offline,,Beginner Level,6 months,2.7,Paid,https://www.udemy.com/international-trade-and-new-geographic-economy/
56926.0,School of Raising Capital: Agile Financial Modeling,Offline,,Beginner Level,5 months,3.8,Free,https://www.udemy.com/agilefinancialmodeling/
597424.0,Sell like a Pro: Insider Secrets of Successful Selling!,Offline,,Beginner Level,9 months,3.6,Free,https://www.udemy.com/sell-like-a-pro-inside-secrets-of-successful-selling-y/
876898.0,Forex - Help I cant Trade,Online,,Beginner Level,11 months,2.7,Free,https://www.udemy.com/forex-help-i-cant-trade/
673702.0,Como hacer empresa en 10 sesiones prácticas,Online,,Beginner Level,5 months,3.7,Free,https://www.udemy.com/finanzas-para-principiantes/
1153876.0,"Term Loan Appraisal for bankers, credit analysts",Online,,Beginner Level,4 months,2.9,Free,https://www.udemy.com/term-loan-appraisal-for-bankers-credit-analysts/
505144.0,Eu Funding: Module 2 - Introduction to Horizon 2020,Offline,,All Levels,7 months,2.7,Paid,https://www.udemy.com/introduction-to-horizon-2020/
619792.0,Start Now: A Rescue Plan for Retirement Late Savers,Offline,,Beginner Level,2 months,4.2,Paid,https://www.udemy.com/start-now-a-rescue-plan-for-retirement-late-savers/
1141708.0,Managerial Accounting - The Ultimate Beginner Course!,Online,,All Levels,5 months,3.9,Free,https://www.udemy.com/managerial-accounting-the-ultimate-beginner-course/
914164.0,Forex Basics: Learn how to read and analyze Forex charts,Offline,,All Levels,5 months,3.5,Paid,https://www.udemy.com/forex-basics-c/
390510.0,Tax made simple for Limited Company Owners and Contractors,Online,,All Levels,2 months,5.0,Paid,https://www.udemy.com/tax-made-simple-for-limited-company-owners-and-contractors/
877968.0,Start-up financial modeling for non-finance professionals,Offline,,Beginner Level,7 months,2.4,Paid,https://www.udemy.com/start-up-financial-modeling-for-non-finance-professionals/
35409.0,Profits Turbo,Online,,All Levels,5 months,4.7,Paid,https://www.udemy.com/profits-turbo/
146454.0,2. Principles of Simple Interest - advanced problems,Online,,All Levels,4 months,3.8,Paid,https://www.udemy.com/principles-of-simple-interest-advanced-problems/
43291.0,La costruzione del budget di una proposta comunitaria,Online,,All Levels,6 months,4.0,Free,https://www.udemy.com/la-costruzione-del-budget-di-una-proposta-comunitaria/
1013190.0,Analysis and Evaluation of Economic Feasibility of Projects,Online,,All Levels,1 months,4.9,Paid,https://www.udemy.com/feasibility-study/
877106.0,"Forex trading tactics, that work!",Online,,Beginner Level,12 months,4.1,Paid,https://www.udemy.com/forex-trading-tactics-that-work/
1036456.0,Basics of Private Equity,Offline,,Beginner Level,9 months,4.7,Paid,https://www.udemy.com/basics-of-private-equity/
101038.0,Bitesize Bookkeeping for busy people,Offline,,Beginner Level,5 months,2.3,Free,https://www.udemy.com/bitesize-bookkeeping-for-busy-people/
1136912.0,Financial Accounting - The Ultimate Beginner Course,Offline,,Beginner Level,8 months,4.8,Free,https://www.udemy.com/financial-accounting-the-ultimate-beginner-course/
1263966.0,Advanced Technical Analysis PART1!,Offline,,Beginner Level,4 months,4.9,Free,https://www.udemy.com/advanced-technical-analysis-part1/
805630.0,Forex/Opciones Binarias para Principiantes,Online,,Beginner Level,12 months,4.8,Paid,https://www.udemy.com/forexopciones-binarias-para-principiantes/
953432.0,Easy Finance For Startups,Offline,,All Levels,12 months,2.2,Free,https://www.udemy.com/easy-finance-for-startups/
821108.0,المحاسبة للإداريين و غير المحاسبين,Online,,Intermediate Level,11 months,4.3,Paid,https://www.udemy.com/accounting-for-non-accountants-trendcast/
811534.0,The Visual Learning Basic Accounting Course,Online,,All Levels,6 months,2.8,Paid,https://www.udemy.com/the-visual-learning-basic-accounting-course/
737182.0,Estrategias de Inversión aplicadas al mundo del trading,Offline,,Beginner Level,9 months,5.0,Free,https://www.udemy.com/estrategias-de-inversion/
93850.0,Financial Modeling - Facebook Case Study,Online,,Beginner Level,3 months,4.7,Free,https://www.udemy.com/financial-modeling-facebook-case-study_in_excel/
1250742.0,Complete GST Course For Small and Medium Enterprises,Online,,All Levels,2 months,3.1,Free,https://www.udemy.com/complete-gst-course-for-small-and-medium-enterprises/
889066.0,Trading Options Basics,Online,,Intermediate Level,1 months,4.3,Free,https://www.udemy.com/trading-options-basics/
244000.0,Forex Trading: The High ROI Forex Trading End of Day Course,Online,,Beginner Level,3 months,2.9,Free,https://www.udemy.com/the-high-roi-forex-trading-end-of-day-course/
621014.0,System of Asset Management for Professionals (SAMP),Offline,,Beginner Level,6 months,2.8,Paid,https://www.udemy.com/professional_asset_management_system/
673750.0,How to invest in Forex Trading & add an additional income,Offline,,All Levels,10 months,3.7,Paid,https://www.udemy.com/forex-truth-fundamentals-and-understanding/
1110256.0,QuickBooks Online : Inventory Management For Non-Finance,Offline,,All Levels,8 months,2.7,Paid,https://www.udemy.com/quickbooks-online-inventory-management-for-non-finance/
1178150.0,"Double Your Salary With Free, Local, Job Training Courses",Offline,,Beginner Level,1 months,4.3,Free,https://www.udemy.com/how-to-search-the-internet-to-get-free-training-education/
597084.0,Don't Let Your Customers Run Your Business,Online,,All Levels,10 months,3.7,Free,https://www.udemy.com/dont-let-your-customers-run-your-business/
880564.0,The 7 fundamentals to Successful Cashflow Management,Offline,,Beginner Level,6 months,4.4,Paid,https://www.udemy.com/successful-cashflow-management/
1027678.0,"Depreciation, Amortization and Depletion",Online,,Beginner Level,6 months,4.8,Free,https://www.udemy.com/depreciation-amor/
429482.0,Fundraise the Simplified Way: A Crowdfunding Blueprint,Online,,All Levels,5 months,3.9,Paid,https://www.udemy.com/fundraise-the-simplified-way-a-crowdfunding-blueprint/
1179546.0,An Introduction to Financial Markets on Wall Street,Offline,,All Levels,4 months,3.8,Paid,https://www.udemy.com/an-introduction-to-financial-markets-on-wall-street/
671548.0,Accounting Basics 101 for Understanding Business,Offline,,All Levels,10 months,3.9,Free,https://www.udemy.com/working-capital-formula-secrets-revealed/
1073430.0,Xero Bookkeeping Course & Certification by Accounting Firm,Online,,All Levels,12 months,4.6,Free,https://www.udemy.com/online-bookkeeping-with-practice-and-job-recommendation/
1257502.0,The Complete Litecoin Crypto Currency Bootcamp,Offline,,Beginner Level,3 months,4.4,Free,https://www.udemy.com/the-complete-litecoin-crypto-currency-bootcamp/
811416.0,Learn Financial Modeling from Scratch - Part1,Offline,,Beginner Level,8 months,3.7,Free,https://www.udemy.com/learn-financial-modeling-part1/
1196700.0,Le basi del trading online,Online,,All Levels,3 months,5.0,Paid,https://www.udemy.com/le-basi-del-trading-online/
1156530.0,How to trade in the Forex market,Offline,,Beginner Level,9 months,2.2,Paid,https://www.udemy.com/forex-market/
734280.0,Aprende a llevar la contabilidad de forma informatizada,Offline,,Intermediate Level,6 months,2.4,Paid,https://www.udemy.com/contabilidad-informatizada/
250902.0,Nest Egg Investing,Offline,,Intermediate Level,8 months,3.0,Free,https://www.udemy.com/nest-egg-secrets/
560472.0,Trading Tips from Hedge Fund Manager,Online,,Beginner Level,6 months,3.4,Free,https://www.udemy.com/trading-tips-from-hedge-fund-manager/
531710.0,Accounting and the Triple Bottom Line,Offline,,All Levels,1 months,3.9,Free,https://www.udemy.com/accounting-and-the-triple-bottom-line/
302484.0,A Practical Guide to Wealth Creation,Online,,All Levels,5 months,4.0,Paid,https://www.udemy.com/wealth-creation/
849632.0,Write a Successful Business Grant Proposal,Offline,,All Levels,1 months,4.4,Paid,https://www.udemy.com/write-a-successful-business-grant-proposal/
